sample_id,frame_id,scenario_id,view_id,traffic_light_id,n_inview,n_inview_veh,n_inview_ped,density_bin,gt_dist_mean_m,gt_dist_min_m,gt_speed_mean_mps,gt_speed_max_mps,frac_parked,frac_moving,camera_x,camera_y,regime,sample_index,trajectory_window_index,trajectory_group,partition,class_mix,vulnerable_present,nearest_range,reference_low_confidence_or_miss,small_object_present,edge_truncated_present
moving_ego_pps200000_crowded_8loops_stride2_002671_frame107536,107536,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,19.638,19.638,4.23,4.23,0.0,1.0,-83.98924255371094,24.719623565673828,moving_ego_pps200000_crowded_8loops_stride2,2671,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002681_frame107556,107556,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,24.385,24.385,7.317,7.317,0.0,1.0,-77.35125732421875,24.701515197753903,moving_ego_pps200000_crowded_8loops_stride2,2681,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,12_25m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002690_frame107574,107574,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,29.258,29.258,7.315,7.315,0.0,1.0,-71.38497924804688,24.651479721069336,moving_ego_pps200000_crowded_8loops_stride2,2690,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,gt_25m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002691_frame107576,107576,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,29.714,29.714,7.13,7.13,0.0,1.0,-70.8212661743164,24.64611053466797,moving_ego_pps200000_crowded_8loops_stride2,2691,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,gt_25m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002692_frame107578,107578,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,30.377,30.377,7.336,7.336,0.0,1.0,-70.52360534667969,24.64362525939941,moving_ego_pps200000_crowded_8loops_stride2,2692,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,gt_25m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002694_frame107582,107582,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,32.333,32.333,7.369,7.369,0.0,1.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2694,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,gt_25m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002695_frame107584,107584,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,33.339,33.339,7.378,7.378,0.0,1.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2695,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,gt_25m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002697_frame107588,107588,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,35.414,35.414,7.394,7.394,0.0,1.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2697,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,gt_25m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002704_frame107602,107602,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.583,3.583,0.0,0.0,0.0,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2704,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002710_frame107614,107614,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.583,3.583,0.0,0.0,0.0,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2710,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002716_frame107626,107626,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.583,3.583,0.0,0.0,0.0,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2716,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002717_frame107628,107628,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,21.701,3.583,2.75,5.499,0.0,0.5,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2717,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002725_frame107644,107644,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.656,3.583,0.0,0.0,0.0,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2725,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002726_frame107646,107646,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.656,3.583,0.0,0.0,0.5,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2726,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002731_frame107656,107656,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.656,3.583,0.0,0.0,0.5,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2731,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002732_frame107658,107658,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.656,3.583,0.0,0.0,0.5,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2732,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002736_frame107666,107666,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.656,3.583,0.0,0.0,0.5,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2736,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002740_frame107674,107674,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.656,3.583,0.0,0.0,0.5,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2740,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002755_frame107704,107704,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.656,3.583,0.0,0.0,1.0,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2755,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002761_frame107716,107716,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.656,3.583,0.0,0.0,1.0,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2761,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002777_frame107748,107748,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,26.726,3.583,0.61,1.829,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2777,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002787_frame107768,107768,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,24.973,3.583,1.409,4.226,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2787,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002791_frame107776,107776,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,24.09,3.583,1.843,5.53,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2791,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002809_frame107812,107812,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,25.298,3.583,2.441,7.324,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2809,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002816_frame107826,107826,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.656,3.583,0.0,0.0,1.0,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2816,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002859_frame107912,107912,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,21.105,3.583,1.536,4.609,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2859,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002860_frame107914,107914,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,20.969,3.583,1.505,4.516,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2860,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002866_frame107926,107926,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,20.109,3.583,2.475,7.425,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2866,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002881_frame107956,107956,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,20.483,3.583,2.468,7.405,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2881,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002885_frame107964,107964,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,21.454,3.583,2.467,7.401,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2885,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002889_frame107972,107972,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,22.664,3.583,2.474,7.423,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2889,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002891_frame107976,107976,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,23.332,3.583,2.48,7.44,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2891,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002895_frame107984,107984,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,16.232,3.583,0.0,0.0,1.0,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2895,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002896_frame107986,107986,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,16.296,3.583,0.0,0.0,1.0,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2896,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002902_frame107998,107998,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,16.689,3.583,0.0,0.0,1.0,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2902,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002908_frame108010,108010,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,24.18,3.583,1.227,3.681,0.667,0.333,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2908,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002912_frame108018,108018,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,24.127,3.583,0.004,0.011,0.667,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2912,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002918_frame108030,108030,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,24.403,3.583,0.0,0.0,0.667,0.0,-70.48961639404297,24.643455505371094,moving_ego_pps200000_crowded_8loops_stride2,2918,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002936_frame108066,108066,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,32.169,30.055,0.0,0.0,1.0,0.0,-64.77931213378906,24.568359375,moving_ego_pps200000_crowded_8loops_stride2,2936,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002939_frame108072,108072,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,32.95,28.931,0.0,0.0,1.0,0.0,-62.796295166015625,24.466720581054688,moving_ego_pps200000_crowded_8loops_stride2,2939,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002940_frame108074,108074,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,32.425,28.548,0.0,0.0,1.0,0.0,-62.13996124267578,24.40789794921875,moving_ego_pps200000_crowded_8loops_stride2,2940,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002943_frame108080,108080,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,30.886,27.301,0.0,0.0,1.0,0.0,-60.17436981201172,24.06465148925781,moving_ego_pps200000_crowded_8loops_stride2,2943,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,gt_25m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002947_frame108088,108088,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,22.699,5.173,1.798,7.191,0.75,0.25,-57.61751937866211,23.34838104248047,moving_ego_pps200000_crowded_8loops_stride2,2947,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002949_frame108092,108092,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,22.176,6.366,1.833,7.334,0.75,0.25,-56.39141082763672,22.832355499267575,moving_ego_pps200000_crowded_8loops_stride2,2949,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002953_frame108100,108100,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,20.912,9.652,2.467,7.401,0.667,0.333,-54.063961029052734,21.523759841918945,moving_ego_pps200000_crowded_8loops_stride2,2953,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,le_12m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002961_frame108116,108116,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,26.893,18.24,0.0,0.0,1.0,0.0,-49.94120407104492,18.17287826538086,moving_ego_pps200000_crowded_8loops_stride2,2961,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,12_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002962_frame108118,108118,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,26.368,17.69,0.0,0.0,1.0,0.0,-49.49504470825195,17.67411231994629,moving_ego_pps200000_crowded_8loops_stride2,2962,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002982_frame108158,108158,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,35.634,35.634,0.0,0.0,1.0,0.0,-45.17686462402344,5.388338565826416,moving_ego_pps200000_crowded_8loops_stride2,2982,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,pedestrian_only,present,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002991_frame108176,108176,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,33.756,28.451,0.0,0.0,1.0,0.0,-45.04948806762695,-0.5910265445709229,moving_ego_pps200000_crowded_8loops_stride2,2991,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002995_frame108184,108184,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,31.525,25.373,2.475,7.424,0.667,0.333,-45.08834457397461,-3.2541134357452397,moving_ego_pps200000_crowded_8loops_stride2,2995,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_003015_frame108224,108224,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,13.661,4.04,3.672,7.345,0.5,0.5,-45.25176239013672,-16.517988204956055,moving_ego_pps200000_crowded_8loops_stride2,3015,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_003018_frame108230,108230,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,13.084,4.842,3.49,6.979,0.5,0.5,-45.28027725219727,-18.507007598876957,moving_ego_pps200000_crowded_8loops_stride2,3018,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_003028_frame108250,108250,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,19.208,5.88,2.902,7.357,0.333,0.667,-45.3511848449707,-25.16363525390625,moving_ego_pps200000_crowded_8loops_stride2,3028,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_003038_frame108270,108270,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,16.368,4.491,2.449,7.346,0.333,0.333,-45.374813079833984,-31.820476531982425,moving_ego_pps200000_crowded_8loops_stride2,3038,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_003040_frame108274,108274,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,22.08,7.436,3.675,7.35,0.5,0.5,-45.37276458740234,-33.15011978149414,moving_ego_pps200000_crowded_8loops_stride2,3040,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,absent
